textID,text,sentiment
0be4c3c292," Hi Mel, if you feel unhappy just take a bit of fries but don`t overdo.  If can help it don`t",negative
6824c44c21,me neither,neutral
e9f9565ec3,"Drat. All my land boots died at once. I think of boots like parsley- one going to seed, the other first season. What to do now?",negative
b761b09fbd,has finished exams.... has (almost) moved out of halls and is leaving london tomorrow,neutral
39af08ad27,Gotta get up early tomorrow...gotta be at work for 9,neutral
81cab1b777,ugh some stupid teenagers just showed up. My peaceful time is over,negative
263107d340,On a flight home  after an awesome trip with my cousin! Miss you sophia,neutral
a97f9d02c6,"I`m officially on holiday! A week in Center Parcs, no internets  bye my peeps, see you when I return...",neutral
61aa37e135,one more final,neutral
ebcdf07ac5,"1 week post my'horrible, traumatic jumping cholla accident.'-cholla`s next dirty trick:pieces are starting to emerge from my hand! Ouch!",negative
e050245fbd,Both of you,neutral
5687f03c2b,just got home from the last day of school.  graduation tomorrow.,neutral
4c822b82fb,i`m sorry  today`s been nothing but a **** heartbreak,negative
0bd03a386c,I`m currently into Emarosa. Their new album is the shiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiit! Haha,negative
b867858e93," yeah - stomach bug or something. Fever, etc. Not fun.",negative
b57eb445ce,wow i have no friends on twitter,neutral
563ecd5b59,Exhausted after coming home from a swim this morning! It`s more tiring than I remember! HAPPY MOTHERS DAY,negative
ec54adf4e2," no, stay and play!!!",neutral
241a132a38,Am trying to get through the pilot of the first season of friday night lights. Oh gosh  Pass the tissue...,neutral
dd2a3bd5b8,I am on here..finally. AND YAY. seriously. that made my day oh fellow hell ruler,neutral
83a98304f9,I`m in traffic on the 405 and I still don`t see the sun,neutral
fdc279b3c0,14 days until Boyzone,neutral
675290d478,any chance you might come back to moncton? i had to miss the show tonight,negative
be5c162ed7,It`s too hot. I hate summer  #harrymcflytosing,negative
72d01e41f5,"HOME!!!  from my relatives. my sissy, , posted pics of her and our cupie cousin Audrey.  ???",neutral
c489f325a3,Just paid my bills now I have no money,negative
edfd329432,waiting for someone`s SMS. it`s been weeks and nearly a month  :?,neutral
0db6b2d73f,Most of my friends wanted to try it yesterday but failed because of the whole .Net thingy...it worked fine with me,neutral
5748c7547d,HELLOOO!!! How are you?? Gosh I miss seeing you around. Thought of you last night when I had some amarula,negative
6972e131a2,Loll whats boyfriend #2 supposed to mean then?  its to cold,negative
39aa972f8e," hey you, honey bear! Don`t goooooooo  puhleeezeee..",neutral
cd521f760b,That`s exactly why I prefer to give money and play outside the house. Stupid Internet connection always ruining my instances!!!!  #wow,neutral
3e7bbe922c,My student just walked in balling.  She just witnessed her dog getting hit on the street.  I don`t know what to do to cheer her up.,negative
675e92d47e,how`s the translation going?,neutral
021f8be6b0,Watching some movie and playin on my computer.,neutral
10efc04a3a,TGIF!! Its a GORGEOUS day in Reno today. And I`m stuck inside.,neutral
bf1fa3ebab," mostly just going to work and then update my twilight blog  basically, that`s my life. Is it sleeptime for you?",neutral
4b90e7fb69,so  im really borde and i dont know what i should do.,neutral
c54fd3a21d,****! tying run is on 2nd!  let`s hold em` Raiders!,negative
3c4b75ec7f,Cant find my red lighter that reminds me of Amy,neutral
7a4a97fba9,"The birds are out,, oh man... That`s NOT cool && I didn`t sleep yet for the night!!!",negative
ff6890afa3,traveling to L.a today to see grandpa in hospital..Yet another road block to cross fro my family,negative
294ac30b99,Whew! I literally shopped till I dropped....and sprained my ankle.  Ugh...do you see the sacrifices I make for you??,negative
ee0a6206e0,Can`t you guys do something on CO-OP about Grim Fandango? Don`t you wanna see it on XBLA/PSN? Call Tony Plana!  Call Tim!!,neutral
abb85af198,it`s called retro my dear and I wear fifties fashion sometimes....did you not see my birthday pictures?,neutral
9668542b2a,Argh noo! Missed The Killers on Wossy!  That sucks! Missed out on Brandon. Total failure! Anyone know if it`s repeated? Must investigate!,negative
782c5a87e1,that breaks my heart,negative
6f47fd4264,"Nothing like 10P to kick-off the Bank Holiday, dig the haircut Luke! Next stop...Selfridges",neutral
bf51b25919,<-----bored to death,negative
b4f4f3c12b,listening to revenge by kiss to get inspiration... i don`t think kristie is really digging it though,neutral
c36155ddc2,i`ve just open this thing,neutral
0ab8f9c4bc,Okay so I`m dedicating my 300th tweet to the fact that I`m going to the Apple store because there is a HUGE crack on the glass screen!,neutral
ad360dc709," Mmmm, I had honey mustard chicken w/ rice & veges",neutral
6f8bd2c26d,wee. done with advance audit paper,neutral
70118544bf," oh nos, what happened",neutral
5f2fe28153,What do u see in her that i dont have,negative
747d1af3d6,is allergic to you...Oh NO!,negative
5cb61942ba,Yayz! Today`s is the day I call and see if I got that job! x3 I ish so happy... even though I slept horribly... So I`m kinda drained...,neutral
168216a4a6,not yet. im still loading it.  have you?,neutral
9fda61503d,no panasonic charger.sorry,negative
0af54b2e65,Yes I did see Mitch Hedberg and the whole floss thing.  He`s hilarious.  I <3 him.  Poor guy,neutral
74d2734a64," yeah, ok, that`ll probably happen too.",neutral
8891f2aaa6,"I`m going to be doing the FAFSA form today.  I hope to help out in the Ann Arbor / Detroit Metro Area with computers, art, and design.",neutral
2cae83a3db,it will be 45+ in June/July,neutral
cf023b846b," Hey Dave, whasup?",neutral
2f955c2829,I am probably spamming my follower`s account.,negative
ea0856046c,Just got back from the karaoke bar in the metreon!!! Watching millionaire matchmaker,neutral
703ac31c4c,i dont feel good! sick to my stomach,negative
f92d6bb63e,Almost 2 more hours then i`m out of work. Time couldn`t go by any slower.,neutral
f49793eb70,Why are all the cool classes being offered this summer?  Boo.,neutral
a93577c299,Cloud Croatian Apartments,neutral
9fd06d16fa,Day off with nothing to do,neutral
33231252fd," That`s cause Ovie is the one man team and when they show Pens highlights, it`s the whole because we have more than 1 superstar",neutral
d3b3d844df," Gosh, no need to be so rude.",negative
2cd9c7bc96,thinks that the limit of 140 letters is really not fair. 300 + would be better,negative
1e8422f197,I don`t remember what i text to twitter to get a list of commands  halp,neutral
d336797d37,"Gee I`m totally hatin` this , like for real ! I mean like, duh ! I`ve studied enough, and all that I need is refreshing tonite ! Hard ?",negative
762b9211cf,Counting the hours of lost sunshine until the Weekend,negative
2d710a2cca,"It seems my grandmother has found a way to break a pipe in her house, going to go there now and fix it, she is such a blur woman",negative
491eed2fe4,Experimenting.  With puppet again. I think I just wiped my drive on my workstation,neutral
6cedca1722,making a Life w/o Bounds! T-Shirt for Second life,neutral
ab0e0aa0a9,xD send it!,neutral
a415ab31ba,"I hate working nights, cos I`m not really able to enjoy this gorgeous weather, as I will be asleep",negative
83f28fbd7f,and to you too!!!!,neutral
1850ef0ecf,is sick and it doesn`t seem like i`m getting better,negative
1f42d08f3e,oh just referring to our lil exchange on LJ with regards to twitter archive postings.,neutral
83282b999c,"Christa`s Mothers Day card, deep in the build phase.   - Photo: http://bkite.com/07k6e",neutral
93d102ad3f,_Kid congrats; im still jobless,neutral
e2f13cdbb4,well.. i just saw the dead zone for the first time. its a good TV show.  is back,neutral
1bbda34933,Off To Do Pilates Now! Tweet Y`all Soon!,neutral
bf73c02eb3,Is listening to the new jonas brothers song,neutral
77dbfbfb73,Tonight`s SNL does not dissapoint. LOL,negative
b01214538a,#myweawkness chocolate...i can`t say no,negative
05e5046ee4,cool. I`m tempted too see it again  I feel sorry for JB though because there were hardly any people,neutral
a5e0a2a981,... that`s all,neutral
3b9fe0f1e2,Iï¿½m sorry for that,negative
5c76618adf,Just got up thinkin about how weird it is w/out our dog,negative
1dec7590cb,hehee!! yea its supposed to sound mean.. hahhaa,negative
1bdd6d727a," Dude you`re always going to midnight screenings! xD. I wish I lived in a city. Well, I do (until tmrw!) but it`s rubbish",neutral
264f074dc9,What happened to the weather??,neutral
9f07307c90,Getting ready 2 leave 2 a girl scout metting..Don`t feel like it but I have 2.....,negative
65ac6dcd89,Snap. Breaking out again,negative
3e4ed9397f,My parents wachting tv but it is terrible and there is nothing else  me so sad,negative
537320d6a6,is there ANYTHING good about our country?,neutral
6b51e69aa9,what are u doing now ??,neutral
50abea1a42," strangely enough, yes.  but then it works for me, may not for everyone.",neutral
5399d6cddd,Where art thou ? I miss you!,negative
a1d7004bc4,It was going to happen one day but I so feel for the girl AND her mum,negative
add7ad6a3f,"I`m eating a flake storm from hungry jacks. or as americans call it, burger king",neutral
9a40fcdac4," lol, what`s wrong? workin right now sowwwy",negative
39f5703577,interesting to see the differing accounts. mandy is always VERY pc in all her accounts. her robbie is a monk!,neutral
3dc678e830,ok i got you! Knight!,neutral
3225dafa41,_val_4_now not sure what youre talking about...im not on a ferris wheel im on my couch!,neutral
eeb70d82b3,i`m so tired  of being sick ALL the time!!!!,negative
c2a17084e9,l`m on 3 days too matt. No fun this weekend.,negative
1186ca4490,I heard an icecream truck and took of like a shot but I couldn`t catch it.,negative
0903386a1d,not at my workplace.   but a short-sleeved shirt is absolutely necessary today!,neutral
7d5bb2419b,Threee WORDS . . . YOUTUBE BAMBOOZLE SHOW,neutral
2313388e7c,just get back home. the first exam was too long no time to finish it ...,neutral
0fe48b0fce,resistance was futile! Needed pretties to knit with,negative
d14bb55bf3,no  are you for sure going?,neutral
f314c3640b,Another night of not sleeping,neutral
66f785f491,I already did..,neutral
f8022382fb,oh man! They better do something to fix that!! ugh stupid Verizon,negative
7640d8aa07,"_crazyangel oh noooo, did he not get through?",negative
1434b25cb5,just woke up...dont want to go into work at 4,negative
a691ab2555,going to bed,neutral
9814561b92,wut do i do now????,neutral
7e3f57c60c,Just found out one of my ankles is swollen...eeks now it hurts,negative
5f2c4039cd,Will be your DJ for a little while! Tune in if you want  www.soompiradio.com,neutral
20b1b9cc25,Willie is pouting because Grandma didn`t put any treats on my food  http://apps.facebook.com/dogbook/profile/view/6877293,negative
8aafc1514d,_soch hah nooo she is the obly one that can AUMFFF i hate nick because he is datin miley,negative
746d6009d2,I look like schuhz and arabyrd now...,neutral
176dae0780,"While I remember, Nerd Hurdles rocks  Especially the tale of the currency of ironpoodonia",neutral
a1fc050e50,is thinking today will be a longg day!,neutral
69f86ba697,I think the sun and the moon are God`s way of reminding us that he`s always watching over us.,neutral
892d6de8e4,wants everyone to know he`s off to watch Cypher... again,neutral
52fa3df35b,Watching 'P.S. I love you'. Eating chinese food. What else is there to do when you`re home alone on a Friday night!,neutral
b49d517883,wut u want a shot of ma?,neutral
648d9a9381,"California`s budget deficit (now at $24.3 billion) means big problems and lots of cuts, including 220 of our state parks",negative
c0d5b45663,Joined you on facebook!,neutral
57b52dc10e,"  No, but apparently a distant relative died in east africa, leaving me as his only heir. Once I send 5K I should have 250k",neutral
bd085c659b,G`night!,neutral
a38dea7f37,_matta take my 'how well do you know me' quiz!! i made one the other day... no one took it yet  i put pics from yday on fb ****,neutral
29203e3cc5,welcomes my nephew to the christian world.,neutral
5f9fe2fbde,I work at the group home,neutral
7fdd85f10c,aw ****. ok i got you for tuesday on that. i gotta write a short post for today tho,neutral
97236bb589,Got Firefox working again. Now I just have to get back all of my bookmarks...,neutral
b06ec44a08,i had navy blue under my black nailpolish for a while and i think it stained my nails a little..,neutral
413125e9eb,dude fail.  i know exactly where this place is too,negative
a7795cf623,One week until Race for the Cure! Please donate if you`re able http://bit.ly/UFR1U and wish me luck on my 5 mile training run tomorrow,neutral
429adbb1ed,aww dude.. no fair. i thought that was the point of this thing,negative
